Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
2015-09-01,90.6645278930664,136.4053497314453,138.6042022705078,135.6118621826172,138.53729248046875,5514512
2015-09-02,92.17051696777344,138.67112731933594,138.69981384277344,136.88336181640625,138.374755859375,4447592
2015-09-03,93.26982116699219,140.32504272460938,141.52008056640625,139.35946655273438,139.6271514892578,3769261
2015-09-04,91.31268310546875,137.3804931640625,139.0057373046875,137.0172119140625,138.2122344970703,4394351
2015-09-08,93.55580139160156,140.75526428222656,140.8604278564453,139.25430297851562,139.4455108642578,4114232
2015-09-09,92.17051696777344,138.67112731933594,142.48565673828125,138.47991943359375,142.1988525390625,3564559
2015-09-10,92.90127563476562,139.7705535888672,140.68833923339844,138.15487670898438,139.43594360351562,3620938
2015-09-11,93.64476776123047,140.88909912109375,141.0133819580078,139.26385498046875,139.49330139160156,3258395
2015-09-14,92.55178833007812,139.24473571777344,140.88909912109375,139.01528930664062,140.88909912109375,3375128
2015-09-15,93.74641418457031,141.0420684814453,141.42446899414062,139.3498992919922,140.15296936035156,2842087
2015-09-16,94.30559539794922,141.88336181640625,142.34225463867188,141.05162048339844,141.3384246826172,2927963
2015-09-17,94.134033203125,141.625244140625,143.09751892089844,140.82217407226562,141.58700561523438,4187138
2015-09-18,91.82738494873047,138.15487670898438,139.9521942138672,137.64817810058594,139.6271514892578,8342687
2015-09-21,93.07920837402344,140.03823852539062,140.51625061035156,138.54684448242188,138.9961700439453,4000950
2015-09-22,91.77652740478516,138.07839965820312,138.68069458007812,137.44741821289062,138.26004028320312,3728049
2015-09-23,91.2872543334961,137.34225463867188,138.2122344970703,136.47227478027344,137.86807250976562,2797213
2015-09-24,91.76383209228516,138.0592803955078,138.69024658203125,135.70745849609375,136.32887268066406,3431194
2015-09-25,92.40562438964844,139.0248565673828,139.8374786376953,138.1739959716797,139.14913940429688,3634222
2015-09-28,90.56287384033203,136.2523956298828,138.9866180419922,136.20458984375,138.06883239746094,4515896
2015-09-29,90.53108978271484,136.20458984375,136.38623046875,134.94264221191406,135.74569702148438,4982621
2015-09-30,92.11967468261719,138.5946502685547,139.30210876464844,137.34225463867188,137.37094116210938,4127725
2015-10-01,91.24279022216797,137.27532958984375,139.26385498046875,135.36329650878906,138.91969299316406,4059421
2015-10-02,91.87186431884766,138.2218017578125,138.23135375976562,134.3785858154297,134.84703063964844,3194902
2015-10-05,94.70594024658203,142.48565673828125,143.29827880859375,139.4072723388672,139.4072723388672,5367863
2015-10-06,94.5406723022461,142.23709106445312,143.54684448242188,141.95985412597656,142.50477600097656,3156933
2015-10-07,95.3731689453125,143.48948669433594,144.10133361816406,142.31358337402344,143.44168090820312,3117917
2015-10-08,96.7647705078125,145.5831756591797,146.29063415527344,142.72467041015625,143.10707092285156,5014942
2015-10-09,96.83464813232422,145.68833923339844,146.4149169921875,144.61758422851562,145.75526428222656,3693531
2015-10-12,96.04035949707031,144.49330139160156,145.86997985839844,144.216064453125,145.69789123535156,3376070
2015-10-13,95.0744857788086,143.04014587402344,144.14913940429688,142.6195068359375,144.14913940429688,4095822
2015-10-14,95.32229614257812,143.41299438476562,144.0248565673828,142.46653747558594,143.02102661132812,3507238
2015-10-15,95.3731689453125,143.48948669433594,144.5889129638672,142.04588317871094,144.27342224121094,3636105
2015-10-16,95.56377410888672,143.7762908935547,144.55067443847656,142.69598388671875,143.83364868164062,3643950
2015-10-19,94.82029724121094,142.65774536132812,143.374755859375,141.8546905517578,143.26004028320312,8320616
2015-10-20,89.36823272705078,134.45506286621094,136.5965576171875,134.10133361816406,136.2237091064453,16762778
2015-10-21,89.5461654663086,134.72274780273438,136.38623046875,133.1739959716797,134.08221435546875,7312168
2015-10-22,91.56048583984375,137.7533416748047,138.69024658203125,135.3919677734375,135.50669860839844,5840027
2015-10-23,91.93539428710938,138.31739807128906,139.09178161621094,137.3804931640625,138.25047302246094,5617438
2015-10-26,91.2872543334961,137.34225463867188,138.62332153320312,136.91204833984375,138.3843231201172,3649912
2015-10-27,87.60172271728516,131.7973175048828,137.50477600097656,131.29063415527344,137.1988525390625,15698891
2015-10-28,89.48895263671875,134.63670349121094,135.0191192626953,131.45315551757812,131.8546905517578,8902924
2015-10-29,89.31103515625,134.3690185546875,134.6271514892578,132.90631103515625,134.1873779296875,3881078
2015-10-30,89.01239776611328,133.91969299316406,135.11471557617188,133.7476043701172,134.26385498046875,4167264
2015-11-02,89.19669342041016,134.1969451904297,134.34034729003906,133.43212890625,134.32122802734375,3998021
2015-11-03,90.15617370605469,135.64053344726562,136.52008056640625,133.7476043701172,133.86233520507812,4549472
2015-11-04,89.99730682373047,135.4015350341797,136.37667846679688,135.08604431152344,136.28106689453125,3678677
2015-11-05,88.89169311523438,133.73805236816406,136.11854553222656,133.48948669433594,135.38241577148438,5331357
2015-11-06,88.67357635498047,132.170166015625,133.41299438476562,131.806884765625,132.50477600097656,4963165
2015-11-09,86.78785705566406,129.35946655273438,132.0076446533203,128.94837951660156,131.8546905517578,8447078
2015-11-10,86.8904800415039,129.51242065429688,129.7705535888672,128.2218017578125,129.4072723388672,4728757
2015-11-11,86.60183715820312,129.08221435546875,130.2103271484375,128.5850830078125,130.10516357421875,3310381
2015-11-12,85.33187866210938,127.18929290771484,128.7762908935547,127.16061401367188,128.7762908935547,4917664
2015-11-13,84.50447845458984,125.95602416992188,127.15105438232422,125.86042022705078,127.1032485961914,4826035
2015-11-16,85.7616195678711,127.82982635498047,128.193115234375,125.9942626953125,125.9942626953125,4383577
2015-11-17,85.83216857910156,127.93498992919922,128.89100646972656,127.44741821289062,128.31739807128906,2944595
2015-11-18,87.11498260498047,129.84703063964844,129.93307495117188,128.3556365966797,128.86233520507812,4340063
2015-11-19,87.70506286621094,130.72657775878906,131.68260192871094,130.0286865234375,130.21987915039062,4972266
2015-11-20,88.83392333984375,132.4091796875,132.81069946289062,131.21414184570312,131.32887268066406,5414514
2015-11-23,88.80828094482422,132.37094116210938,132.76290893554688,131.08985900878906,132.4378662109375,5374243
2015-11-24,88.89807891845703,132.50477600097656,133.2122344970703,131.27151489257812,131.5965576171875,3564454
2015-11-25,88.5132064819336,131.93116760253906,132.34225463867188,131.3384246826172,132.28489685058594,3387157
2015-11-27,88.80828094482422,132.37094116210938,132.70555114746094,131.1759033203125,131.93116760253906,1480927
2015-11-30,89.42401885986328,133.28871154785156,133.7476043701172,132.4282989501953,132.51434326171875,4754698
2015-12-01,90.61705017089844,135.06692504882812,135.181640625,133.44168090820312,133.44168090820312,4388075
2015-12-02,89.6036148071289,133.55641174316406,135.0,133.36520385742188,134.73231506347656,3896768
2015-12-03,89.10332489013672,132.81069946289062,134.54110717773438,132.11280822753906,133.93881225585938,6181442
2015-12-04,90.07182312011719,134.25430297851562,134.818359375,131.92160034179688,132.0172119140625,4781894
2015-12-07,89.50738525390625,133.41299438476562,134.2351837158203,132.70555114746094,133.9961700439453,3430252
2015-12-08,88.5453109741211,131.97897338867188,132.94454956054688,131.48184204101562,132.1988525390625,4084839
2015-12-09,87.62169647216797,130.602294921875,133.69024658203125,130.23899841308594,131.3384246826172,4827290
2015-12-10,87.73072814941406,130.7648162841797,131.7877655029297,129.75143432617188,131.0038299560547,4416526
2015-12-11,86.31324005126953,128.65200805664062,129.48374938964844,128.02102661132812,129.28298950195312,5579155
2015-12-14,87.18553161621094,129.9521942138672,130.15296936035156,128.12619018554688,129.35946655273438,5380415
2015-12-15,88.3785400390625,131.73040771484375,132.85850524902344,131.24282836914062,131.35755920410156,4433471
2015-12-16,89.34062957763672,133.1644287109375,133.50860595703125,131.73040771484375,133.0019073486328,4545393
2015-12-17,87.71147918701172,130.73614501953125,133.36520385742188,130.31549072265625,133.2218017578125,4277617
2015-12-18,86.52489471435547,128.96749877929688,130.93690490722656,128.36520385742188,130.4110870361328,10487301
2015-12-21,86.90972900390625,129.54110717773438,129.85659790039062,128.12619018554688,129.85659790039062,5875905
2015-12-22,88.46833801269531,131.86424255371094,132.11280822753906,129.68450927734375,129.90440368652344,4459935
2015-12-23,88.85958862304688,132.44741821289062,133.18356323242188,132.0363311767578,132.2179718017578,5402485
2015-12-24,88.67357635498047,132.170166015625,132.7724609375,132.0363311767578,132.34225463867188,1563979
2015-12-28,88.26306915283203,131.55831909179688,131.9694061279297,130.53536987304688,131.68260192871094,3287996
2015-12-29,89.6549301147461,133.6328887939453,133.90057373046875,132.12237548828125,132.170166015625,4125110
2015-12-30,89.3727035522461,133.2122344970703,134.26385498046875,133.09751892089844,133.44168090820312,3126912
2015-12-31,88.26950073242188,131.56787109375,132.9827880859375,131.52008056640625,132.95411682128906,3621357
2016-01-04,87.1983642578125,129.9713134765625,129.9904327392578,128.33651733398438,129.63670349121094,5469952
2016-01-05,87.13422393798828,129.87571716308594,130.86997985839844,128.91969299316406,130.74569702148438,4105341
2016-01-06,86.69806671142578,129.22561645507812,129.61758422851562,127.74378967285156,128.47036743164062,4509201
2016-01-07,85.21642303466797,127.01720428466797,129.08221435546875,126.60611724853516,127.82026672363281,7348987
2016-01-08,84.42749786376953,125.84130096435547,127.93498992919922,125.54492950439453,127.32313537597656,4981784
2016-01-11,85.45374298095703,127.37093353271484,127.93498992919922,125.96558380126953,126.01338195800781,5203222
2016-01-12,85.2420883178711,127.05545043945312,127.8967514038086,125.36328887939453,127.77246856689453,5312320
2016-01-13,84.1324691772461,125.40152740478516,128.374755859375,125.33460998535156,127.62906646728516,4916305
2016-01-14,85.24850463867188,127.06501007080078,127.90631103515625,125.44933319091797,126.12810516357422,5972242
2016-01-15,83.40125274658203,124.31166076660156,125.12428283691406,123.20267486572266,124.29254150390625,9422891
2016-01-19,82.1697769165039,122.4760971069336,126.29063415527344,122.42829895019531,124.38814544677734,10438662
2016-01-20,78.1610336303711,116.5009536743164,118.53728485107422,112.81070709228516,113.25048065185547,16901059
2016-01-21,78.83450317382812,117.5047836303711,119.59847259521484,115.2772445678711,115.96558380126953,9258774
2016-01-22,78.571533203125,117.11280822753906,119.25430297851562,116.4149169921875,119.1873779296875,9663366
2016-01-25,78.30213165283203,116.7112808227539,118.76673126220703,116.29063415527344,116.73040008544922,5696516
2016-01-26,78.6292724609375,117.1988525390625,118.17399597167969,116.86424255371094,116.8738021850586,4830219
2016-01-27,77.58375549316406,115.64053344726562,117.94454956054688,115.34416961669922,117.33269500732422,5257614
2016-01-28,78.39195251464844,116.84512329101562,117.42829895019531,115.68833923339844,115.9273452758789,4123855
2016-01-29,80.04032135009766,119.3021011352539,119.3021011352539,117.55258178710938,117.85850524902344,8627513
2016-02-01,80.06597137451172,119.34034729003906,119.78011322021484,118.26959991455078,118.92925262451172,3739345
2016-02-02,78.853759765625,117.53346252441406,118.6806869506836,117.24665069580078,118.23136138916016,3438516
2016-02-03,79.99543762207031,119.23518371582031,119.93307495117188,116.91204833984375,118.53728485107422,6509781
2016-02-04,81.87474060058594,122.03633117675781,122.84894561767578,119.50286865234375,119.57935333251953,5508759
2016-02-05,82.46482849121094,122.9158706665039,122.98279571533203,120.31549072265625,121.62523651123047,7507874
2016-02-08,82.27690887451172,121.39579010009766,121.9024887084961,118.67112731933594,120.45889282226562,7702744
2016-02-09,80.3913803100586,118.61376953125,121.34799194335938,118.32695770263672,120.57361602783203,6231231
2016-02-10,77.8773193359375,114.9043960571289,119.78011322021484,114.56979370117188,119.50286865234375,6766679
2016-02-11,76.36112976074219,112.66730499267578,114.397705078125,111.75907897949219,113.55640411376953,7643750
2016-02-12,78.42807006835938,115.7170181274414,115.72657775878906,113.14531707763672,114.01529693603516,5163579
2016-02-16,79.52960205078125,117.34225463867188,117.67686462402344,116.00382232666016,116.47227478027344,4248224
2016-02-17,81.70673370361328,120.55449676513672,121.00382232666016,117.82982635498047,118.26959991455078,5042766
2016-02-18,85.82122802734375,126.62523651123047,128.10707092285156,124.04397583007812,124.2829818725586,10409374
2016-02-19,86.22943115234375,127.22753143310547,127.77246856689453,125.08604431152344,126.53919982910156,5361064
2016-02-22,86.67652130126953,127.88719177246094,128.4034423828125,126.58699798583984,127.22753143310547,4662440
2016-02-23,85.78882598876953,126.57743835449219,127.54302215576172,126.20458984375,127.28489685058594,3597926
2016-02-24,86.0479965209961,126.95984649658203,127.61949920654297,123.97705841064453,125.76481628417969,4312240
2016-02-25,87.14949798583984,128.5850830078125,128.5946502685547,125.12428283691406,127.42829895019531,4558782
2016-02-26,85.54907989501953,126.22370910644531,128.9866180419922,126.14722442626953,128.5946502685547,4587965
2016-02-29,84.901123046875,125.26768493652344,127.4952163696289,125.14340209960938,126.19503021240234,4631688
2016-03-01,87.06526947021484,128.46080017089844,128.71893310546875,126.22370910644531,126.42447662353516,3962771
2016-03-02,88.31582641601562,130.30592346191406,131.3957977294922,127.36137390136719,127.82026672363281,5457191
2016-03-03,89.28775787353516,131.73995971679688,131.89292907714844,130.08604431152344,131.1854705810547,5393594
2016-03-04,89.28775787353516,131.73995971679688,133.28871154785156,130.9942626953125,131.49139404296875,4150946
2016-03-07,90.81045532226562,133.9866180419922,134.33078002929688,130.85086059570312,131.24282836914062,5408866
2016-03-08,90.11066436767578,132.95411682128906,134.17782592773438,131.37667846679688,133.5659637451172,5835739
2016-03-09,90.97891235351562,134.2351837158203,135.91778564453125,133.10707092285156,133.18356323242188,4609199
2016-03-10,90.83637237548828,134.0248565673828,135.24856567382812,132.0172119140625,135.0286865234375,4205548
2016-03-11,92.24240112304688,136.09942626953125,136.63479614257812,134.33078002929688,135.49713134765625,4625307
2016-03-14,92.51457977294922,136.50096130371094,136.89292907714844,134.8374786376953,135.7648162841797,4235045
2016-03-15,92.63118743896484,136.67303466796875,137.02676391601562,135.31549072265625,135.50669860839844,3878045
2016-03-16,93.81694030761719,138.4225616455078,138.50860595703125,135.8604278564453,136.34799194335938,4416107
2016-03-17,95.27482604980469,140.5736083984375,140.84129333496094,138.09751892089844,138.41299438476562,6089394
2016-03-18,95.30723571777344,140.6214141845703,141.02294921875,139.11090087890625,140.91778564453125,12645826
2016-03-21,96.30508422851562,142.09368896484375,142.170166015625,140.26768493652344,140.82217407226562,3892794
2016-03-22,95.96165466308594,141.58700561523438,142.71510314941406,141.3384246826172,141.5487518310547,4269667
2016-03-23,94.2121810913086,139.0057373046875,141.52008056640625,138.7476043701172,141.49139404296875,4983353
2016-03-24,95.86447143554688,141.44358825683594,141.70172119140625,138.13575744628906,138.6042022705078,5276547
2016-03-28,96.15605163574219,141.87380981445312,142.11280822753906,140.75526428222656,141.2523956298828,3415295
2016-03-29,96.75862121582031,142.76290893554688,143.1739959716797,141.0133819580078,141.09942626953125,3282871
2016-03-30,96.16252899169922,141.88336181640625,143.79541015625,141.7973175048828,143.3556365966797,3484435
2016-03-31,98.13231658935547,144.7896728515625,146.3671112060547,142.7915802001953,143.2026824951172,7092508
2016-04-01,98.82560729980469,145.8126220703125,146.2332763671875,143.64244079589844,143.89100646972656,4106073
2016-04-04,98.5340347290039,145.38241577148438,146.76864624023438,145.2294464111328,145.64053344726562,4112035
2016-04-05,97.1927719116211,143.4034423828125,144.93307495117188,143.06883239746094,144.7705535888672,3490502
2016-04-06,97.20569610595703,143.4225616455078,143.54684448242188,141.30975341796875,143.30784606933594,4387552
2016-04-07,96.05882263183594,141.73040771484375,143.02102661132812,141.49139404296875,142.51434326171875,3831498
2016-04-08,96.77159881591797,142.7820281982422,143.3938751220703,141.6061248779297,142.50477600097656,3445315
2016-04-11,96.70679473876953,142.68641662597656,145.26768493652344,142.65774536132812,143.65200805664062,4023021
2016-04-12,96.95303344726562,143.04971313476562,143.50860595703125,142.04588317871094,143.0305938720703,3761207
2016-04-13,97.98974609375,144.579345703125,144.579345703125,143.04971313476562,144.12045288085938,3314146
2016-04-14,97.94438171386719,144.51242065429688,146.0420684814453,143.7667236328125,144.8374786376953,3322619
2016-04-15,98.30726623535156,145.0478057861328,145.4110870361328,144.32122802734375,144.397705078125,3825850
2016-04-18,98.83207702636719,145.82217407226562,146.4053497314453,144.82791137695312,145.0478057861328,6884458
2016-04-19,93.3050537109375,137.66729736328125,140.48757934570312,136.3384246826172,140.0286865234375,13796949
2016-04-20,94.67223358154297,139.68450927734375,140.72657775878906,137.66729736328125,137.89674377441406,7064998
2016-04-21,96.73919677734375,142.73422241210938,143.51815795898438,140.0191192626953,140.13385009765625,6294514
2016-04-22,96.22085571289062,141.9694061279297,144.35946655273438,141.0133819580078,142.86807250976562,5430727
2016-04-25,96.42173767089844,142.26577758789062,142.35182189941406,140.64053344726562,141.6443634033203,2979949
2016-04-26,96.59664916992188,142.52389526367188,143.2026824951172,141.3957977294922,142.11280822753906,3116871
2016-04-27,97.49730682373047,143.85276794433594,144.14913940429688,142.41873168945312,142.7820281982422,3254315
2016-04-28,95.29425811767578,140.602294921875,143.57553100585938,140.27725219726562,143.1644287109375,3965909
2016-04-29,94.56209564208984,139.52198791503906,140.8604278564453,137.8489532470703,140.0478057861328,4420187
2016-05-02,94.1279525756836,138.88145446777344,140.53536987304688,138.07839965820312,140.11471557617188,3663510
2016-05-03,93.38929748535156,137.7915802001953,138.52772521972656,136.6156768798828,138.28871154785156,3749178
2016-05-04,93.46702575683594,137.90631103515625,138.62332153320312,137.0076446533203,137.05545043945312,2695647
2016-05-05,94.905517578125,140.0286865234375,140.82217407226562,139.0535430908203,139.53155517578125,6800255
2016-05-06,96.35785675048828,140.8126220703125,141.46270751953125,138.11663818359375,138.48948669433594,5121007
2016-05-09,96.39053344726562,140.8604278564453,141.68260192871094,140.54493713378906,141.20458984375,4500310
2016-05-10,98.11109161376953,143.374755859375,143.44168090820312,141.24282836914062,141.72084045410156,4176364
2016-05-11,97.4438247680664,142.3996124267578,144.4455108642578,142.1988525390625,143.12619018554688,3235278
2016-05-12,97.371826171875,142.29444885253906,142.8202667236328,140.64053344726562,142.64817810058594,3398663
2016-05-13,96.63915252685547,141.2237091064453,143.26959228515625,140.93690490722656,142.2466583251953,2508308
2016-05-16,97.7774429321289,142.88719177246094,143.3938751220703,140.95602416992188,141.1567840576172,3210279
2016-05-17,96.82230377197266,141.49139404296875,142.92543029785156,140.8126220703125,142.64817810058594,3651168
2016-05-18,96.39053344726562,140.8604278564453,141.988525390625,139.92352294921875,141.48184204101562,2605691
2016-05-19,94.81391143798828,138.55641174316406,140.46844482421875,137.62905883789062,140.03823852539062,3855138
2016-05-20,96.33165740966797,140.77438354492188,141.02294921875,139.14913940429688,139.30210876464844,3840389
2016-05-23,96.01761627197266,140.31549072265625,141.44358825683594,140.2103271484375,141.11854553222656,2200575
2016-05-24,97.0251235961914,141.7877655029297,142.2084197998047,140.420654296875,140.420654296875,3064048
2016-05-25,99.23631286621094,145.0191192626953,145.4015350341797,141.9694061279297,142.3804931640625,4555644
2016-05-26,99.72697448730469,145.73614501953125,145.8030548095703,144.4072723388672,144.88528442382812,3203793
2016-05-27,99.9886703491211,146.11854553222656,146.20458984375,145.45889282226562,145.6501007080078,2570127
2016-05-31,100.57743835449219,146.97897338867188,147.04588317871094,145.5736083984375,145.85086059570312,6105084
2016-06-01,99.77276611328125,145.8030548095703,146.52963256835938,144.87571716308594,146.27151489257812,2785916
2016-06-02,100.42045593261719,146.74952697753906,146.74952697753906,145.43020629882812,145.87954711914062,2764160
2016-06-03,100.0213623046875,146.16635131835938,146.30975341796875,145.0286865234375,145.69789123535156,2435402
2016-06-06,99.91671752929688,146.0133819580078,147.1797332763672,145.64053344726562,146.35755920410156,2488120
2016-06-07,100.30923461914062,146.58700561523438,147.16061401367188,145.9464569091797,146.56787109375,4670390
2016-06-08,100.74755859375,147.2275390625,147.31358337402344,146.30975341796875,146.7781982421875,3070010
2016-06-09,100.36807250976562,146.67303466796875,146.9980926513672,146.0133819580078,146.1950225830078,2114803
2016-06-10,99.68122100830078,145.66921997070312,146.58700561523438,145.181640625,146.07073974609375,3264148
2016-06-13,98.96810150146484,144.6271514892578,145.7935028076172,143.67112731933594,144.96176147460938,3776478
2016-06-14,98.82417297363281,144.4168243408203,145.11471557617188,143.78585815429688,144.6271514892578,2997627
2016-06-15,98.57559967041016,144.0535430908203,145.11471557617188,143.97705078125,144.7992401123047,2364378
2016-06-16,98.82417297363281,144.4168243408203,144.63670349121094,142.44741821289062,143.5850830078125,2561759
2016-06-17,99.43260955810547,145.30592346191406,146.0038299560547,143.97705078125,144.32122802734375,4878439
2016-06-20,100.4924087524414,146.8546905517578,147.86807250976562,145.8126220703125,145.88909912109375,3736417
2016-06-21,100.78026580810547,147.27532958984375,147.7724609375,146.93116760253906,147.3804931640625,2887274
2016-06-22,100.04098510742188,146.1950225830078,147.90631103515625,145.5736083984375,146.988525390625,2964050
2016-06-23,101.63072204589844,148.51815795898438,148.64244079589844,145.88909912109375,146.70172119140625,4151992
2016-06-24,95.89990234375,140.14340209960938,143.9866180419922,139.75143432617188,143.374755859375,9500609
2016-06-27,93.87840270996094,137.18930053710938,140.15296936035156,136.2332763671875,139.75143432617188,5248723
2016-06-28,95.31765747070312,139.29254150390625,139.32122802734375,137.87762451171875,138.41299438476562,4181594
2016-06-29,97.1232681274414,141.93116760253906,141.95028686523438,140.0095672607422,140.05735778808594,3522614
2016-06-30,99.29522705078125,145.10516357421875,145.2294464111328,142.13192749023438,142.31358337402344,4149587
2016-07-01,99.66810607910156,145.6501007080078,146.24282836914062,144.7418670654297,145.10516357421875,2780582
2016-07-05,99.22978210449219,145.0095672607422,145.31549072265625,144.13002014160156,144.54110717773438,2578599
2016-07-06,99.68122100830078,145.66921997070312,145.70745849609375,143.32696533203125,145.17208862304688,2687592
2016-07-07,99.83167266845703,145.88909912109375,146.93116760253906,145.2103271484375,146.03250122070312,2236766
2016-07-08,101.04847717285156,147.66729736328125,147.8011474609375,146.34799194335938,147.2275390625,3180468
2016-07-11,101.61764526367188,148.49903869628906,149.17782592773438,147.70555114746094,147.8011474609375,2964050
2016-07-12,102.7363510131836,150.13385009765625,150.2103271484375,148.68069458007812,149.1395721435547,4020615
2016-07-13,103.37744903564453,151.07073974609375,151.37667846679688,150.15296936035156,150.8126220703125,2872734
2016-07-14,104.85595703125,153.23135375976562,154.30210876464844,151.6061248779297,151.8260040283203,4850930
2016-07-15,104.52886199951172,152.7533416748047,152.94454956054688,151.52963256835938,152.86807250976562,4682733
2016-07-18,104.58122253417969,152.829833984375,153.68069458007812,151.74952697753906,152.29444885253906,7039266
2016-07-19,104.39800262451172,152.5621337890625,155.0095672607422,150.9464569091797,154.66539001464844,7447520
2016-07-20,105.5625228881836,154.26385498046875,154.5984649658203,152.58126831054688,152.93499755859375,4577610
2016-07-21,104.9671630859375,153.3938751220703,154.73231506347656,152.85850524902344,153.68069458007812,3680769
2016-07-22,106.0269775390625,154.94264221191406,155.03823852539062,153.4225616455078,153.70936584472656,2636025
2016-07-25,106.40643310546875,155.49713134765625,155.71701049804688,154.63670349121094,154.87571716308594,2933612
2016-07-26,106.05968475341797,154.9904327392578,156.4053497314453,154.27342224121094,155.49713134765625,3027752
2016-07-27,105.86996459960938,154.71319580078125,155.420654296875,154.09178161621094,154.9904327392578,2262184
2016-07-28,105.56902313232422,154.27342224121094,154.69407653808594,153.64244079589844,154.28298950195312,2448058
2016-07-29,105.07840728759766,153.55641174316406,154.5602264404297,152.9923553466797,154.26385498046875,3710685
2016-08-01,105.6213607788086,154.3498992919922,154.54110717773438,152.81069946289062,153.5850830078125,2953486
2016-08-02,105.05220031738281,153.51815795898438,154.3498992919922,153.30784606933594,154.17782592773438,3222621
2016-08-03,105.11106872558594,153.6042022705078,153.78585815429688,152.7724609375,153.08795166015625,2993338
2016-08-04,105.68679809570312,154.4455108642578,154.5889129638672,153.07839965820312,153.78585815429688,2603599
2016-08-05,106.96249389648438,156.30975341796875,156.31930541992188,154.46463012695312,154.87571716308594,3987770
2016-08-08,106.92292022705078,154.91395568847656,156.08985900878906,154.47418212890625,155.5736083984375,3179108
2016-08-09,106.74473571777344,154.6558380126953,155.6118621826172,154.54110717773438,155.08604431152344,2863425
2016-08-10,106.94931030273438,154.9521942138672,155.50669860839844,154.8374786376953,155.05735778808594,2580168
2016-08-11,107.90611267089844,156.3384246826172,157.69598388671875,155.0478057861328,155.11471557617188,9171956
2016-08-12,106.86348724365234,154.82791137695312,156.27151489257812,154.4168243408203,156.0133819580078,2660083
2016-08-15,106.81732177734375,154.76100158691406,155.8030548095703,154.66539001464844,155.2581329345703,3107038
2016-08-16,106.0386962890625,153.6328887939453,154.8087921142578,153.62332153320312,154.0248565673828,2311869
2016-08-17,105.86713409423828,153.3843231201172,154.07266235351562,152.81069946289062,153.89100646972656,3374291
2016-08-18,106.47418212890625,154.26385498046875,154.87571716308594,153.3843231201172,153.8145294189453,3819992
2016-08-19,105.60318756103516,153.0019073486328,153.83364868164062,152.50477600097656,153.7667236328125,2944699
2016-08-22,105.57681274414062,152.9636688232422,153.50860595703125,152.13192749023438,152.9636688232422,2133108
2016-08-23,105.74836730957031,153.2122344970703,154.24473571777344,153.18356323242188,153.27915954589844,2968653
2016-08-24,104.949951171875,152.05545043945312,153.13575744628906,151.35755920410156,152.85850524902344,3813507
2016-08-25,104.67279052734375,151.65391540527344,152.52389526367188,151.45315551757812,152.0076446533203,2693450
2016-08-26,104.46823120117188,151.35755920410156,153.3843231201172,150.90821838378906,151.89292907714844,2613849
2016-08-29,105.39202880859375,152.69598388671875,153.1644287109375,151.52963256835938,151.84512329101562,2589791
2016-08-30,105.18090057373047,152.3900604248047,153.10707092285156,151.8260040283203,152.73422241210938,1896712
2016-08-31,104.83777618408203,151.89292907714844,152.6386260986328,151.30018615722656,152.6386260986328,2430486
2016-09-01,105.27326202392578,152.52389526367188,152.6003875732422,151.14723205566406,151.35755920410156,2466886
2016-09-02,105.27986145019531,152.53346252441406,153.50860595703125,152.1510467529297,152.8489532470703,2421908
2016-09-06,105.80773162841797,153.29827880859375,153.78585815429688,152.11280822753906,152.8489532470703,3131829
2016-09-07,106.6589584350586,154.53155517578125,154.64627075195312,152.9636688232422,153.1453094482422,2999196
2016-09-08,104.91692352294922,152.0076446533203,154.12045288085938,151.7781982421875,153.48948669433594,4145507
2016-09-09,102.73281860351562,148.8432159423828,151.4340362548828,148.8049774169922,151.08030700683594,5424556
2016-09-12,104.44844055175781,151.32887268066406,151.55831909179688,148.0305938720703,148.43212890625,4568405
2016-09-13,102.81198120117188,148.9579315185547,150.98471069335938,148.6615753173828,150.69789123535156,3803988
2016-09-14,101.65067291259766,147.27532958984375,149.01528930664062,146.6443634033203,148.85276794433594,4038188
2016-09-15,102.7130355834961,148.8145294189453,149.45506286621094,146.47227478027344,147.51434326171875,3813298
2016-09-16,101.5120849609375,147.07456970214844,148.5659637451172,146.72084045410156,148.2218017578125,6760926
2016-09-19,102.19174194335938,148.0592803955078,149.32122802734375,147.7533416748047,148.0592803955078,2562805
2016-09-20,101.91459655761719,147.65774536132812,149.68450927734375,147.65774536132812,149.01528930664062,2258419
2016-09-21,102.62725067138672,148.69024658203125,148.83364868164062,147.10325622558594,148.09751892089844,2587699
2016-09-22,103.00993347167969,149.24473571777344,150.30592346191406,148.8432159423828,149.28298950195312,2814891
2016-09-23,102.26432800292969,148.1644287109375,149.17782592773438,147.90631103515625,148.7762908935547,2826501
2016-09-26,101.60448455810547,147.2084197998047,147.66729736328125,146.71128845214844,147.66729736328125,2649832
2016-09-27,103.4454345703125,149.87571716308594,149.87571716308594,147.04588317871094,147.53346252441406,3124611
2016-09-28,104.44844055175781,151.32887268066406,151.65391540527344,149.35946655273438,150.08604431152344,3462260
2016-09-29,104.32968139648438,151.1567840576172,157.74378967285156,150.53536987304688,151.65391540527344,3530041
2016-09-30,104.81796264648438,151.86424255371094,152.81069946289062,151.10899353027344,151.91204833984375,3762357
