Date,adj close_meta,close_meta,high_meta,low_meta,open_meta,volume_meta,log_close_meta
2015-02-13,75.51264190673828,-0.4900054931640625,76.4800033569336,75.5,76.45999908447266,18621900,-0.006448735768227465
2015-02-17,75.37305450439453,-0.1399993896484375,76.91000366210938,75.08000183105469,75.30000305175781,25254400,-0.0018501312669592096
2015-02-18,76.47972869873047,1.1100006103515625,76.9000015258789,75.44999694824219,75.94000244140625,22426400,0.014575803034386325
2015-02-19,79.18159484863281,2.7099990844726562,79.83999633789062,76.94999694824219,76.98999786376953,45851200,0.034718136611480155
2015-02-20,79.66015625,0.48000335693359375,80.33999633789062,79.19999694824219,79.55000305175781,36931700,0.006025669221816798
2015-02-23,78.60333251953125,-1.0600051879882812,80.19000244140625,78.37999725341797,79.95999908447266,24139100,-0.013355436034959034
2015-02-24,78.21450805664062,-0.3899993896484375,79.4800033569336,78.0999984741211,78.5,18897100,-0.004958995556260781
2015-02-25,79.32117462158203,1.1100006103515625,80.19999694824219,78.5,78.5,25593800,0.014049983021050316
2015-02-26,80.16862487792969,0.850006103515625,81.37000274658203,79.72000122070312,79.87999725341797,31111900,0.01062716880359904
2015-02-27,78.73294830322266,-1.44000244140625,81.2300033569336,78.62000274658203,80.68000030517578,30739200,-0.01807054313571843
2015-03-02,79.51060485839844,0.779998779296875,79.86000061035156,78.5199966430664,79.0,21662500,0.009828692697655406
2015-03-03,79.36104583740234,-0.15000152587890625,79.69999694824219,78.5199966430664,79.61000061035156,18635000,-0.0018826679839492044
2015-03-04,80.65715026855469,1.3000030517578125,81.1500015258789,78.8499984741211,79.30000305175781,28126700,0.016199769244738427
2015-03-05,80.96621704101562,0.30999755859375,81.98999786376953,81.05000305175781,81.2300033569336,27825700,0.0038245380949977203
2015-03-06,79.76982116699219,-1.1999969482421875,81.33000183105469,79.83000183105469,80.9000015258789,24488600,-0.01488672745916464
2015-03-09,79.2015380859375,-0.5699996948242188,79.91000366210938,78.62999725341797,79.68000030517578,18925100,-0.00714960309195245
2015-03-10,77.31721496582031,-1.8899993896484375,79.26000213623047,77.55000305175781,78.5,23067100,-0.02407912149494429
2015-03-11,77.33714294433594,0.01999664306640625,78.43000030517578,77.26000213623047,77.80000305175781,20215700,0.0002578215939026407
2015-03-12,78.69306182861328,1.3600006103515625,79.05000305175781,77.91000366210938,78.0999984741211,16093300,0.017380637018139744
2015-03-13,77.81571197509766,-0.8799972534179688,79.37999725341797,77.68000030517578,78.5999984741211,18557300,-0.01121170152524531
2015-03-16,77.83563995361328,0.01999664306640625,78.12000274658203,77.36000061035156,77.95999908447266,19305400,0.00025617016172141405
2015-03-17,79.12178039550781,1.2900009155273438,79.77999877929688,78.33999633789062,78.36000061035156,22170000,0.016388614444341698
2015-03-18,80.66712951660156,1.5500030517578125,81.23999786376953,79.16999816894531,79.25,36912400,0.019343000413725164
2015-03-19,82.50160217285156,1.839996337890625,83.0,81.0,81.12000274658203,42099500,0.022486543175907592
2015-03-20,83.54844665527344,1.0500030517578125,84.5999984741211,83.06999969482422,83.38999938964844,44466300,0.01260902964802213
2015-03-23,84.17655181884766,0.6299972534179688,84.95999908447266,83.30000305175781,83.91999816894531,27357300,0.007489748390756112
2015-03-24,85.05390930175781,0.8799972534179688,86.06999969482422,84.5199966430664,84.70999908447266,32576500,0.01036886000659809
2015-03-25,82.67108917236328,-2.3899993896484375,85.5199966430664,82.91999816894531,85.5,37436100,-0.028415386817153276
2015-03-26,82.76082611083984,0.09000396728515625,83.7699966430664,82.13999938964844,82.72000122070312,32794800,0.0010848427161649354
2015-03-27,83.04994201660156,0.29000091552734375,83.94999694824219,82.87999725341797,83.37999725341797,18372600,0.0034874776069839797
2015-03-30,82.95024108886719,-0.100006103515625,84.33999633789062,82.41000366210938,83.80999755859375,24527700,-0.0012012746611631542
2015-03-31,81.97319030761719,-0.9799957275390625,83.5,82.20999908447266,82.9000015258789,19734300,-0.011848714830858142
2015-04-01,81.42483520507812,-0.5500030517578125,82.72000122070312,80.87000274658203,82.5,22058200,-0.006711881366501693
2015-04-02,81.31517028808594,-0.1100006103515625,82.55999755859375,81.44000244140625,82.25,19664100,-0.0013477991776351672
2015-04-06,82.19253540039062,0.8800048828125,82.80999755859375,80.80000305175781,80.80000305175781,19062900,0.010731869864212484
2015-04-07,82.07289123535156,-0.12000274658203125,83.41999816894531,82.22000122070312,82.6500015258789,17467000,-0.001456697817992847
2015-04-08,82.03301239013672,-0.04000091552734375,83.0999984741211,81.83999633789062,82.62999725341797,18966700,-0.00048603786981349373
2015-04-09,81.92333221435547,-0.1100006103515625,82.80000305175781,81.70999908447266,82.5,15927300,-0.0013378002894333108
2015-04-10,81.79373168945312,-0.12999725341796875,82.61000061035156,81.91000366210938,82.20999908447266,12529700,-0.0015833052956546467
2015-04-13,82.76082611083984,0.970001220703125,83.94000244140625,81.91999816894531,81.93000030517578,26883100,0.011754163837855991
2015-04-14,83.269287109375,0.5099945068359375,83.69000244140625,82.44000244140625,83.16999816894531,19634200,0.00612497573959736
2015-04-15,82.46171569824219,-0.80999755859375,83.66000366210938,82.2699966430664,83.55000305175781,22390900,-0.009745581306467521
2015-04-16,82.06291961669922,-0.40000152587890625,83.06999969482422,82.1500015258789,82.47000122070312,13769700,-0.004847925311250556
2015-04-17,80.53751373291016,-1.529998779296875,82.11000061035156,80.37000274658203,81.4800033569336,24215000,-0.018763182299625036
2015-04-20,82.840576171875,2.30999755859375,83.1500015258789,81.23999786376953,81.54000091552734,28796800,0.028194918579066197
2015-04-21,83.36898803710938,0.5300064086914062,84.48999786376953,83.54000091552734,84.0,27171900,0.006358445171532168
2015-04-22,84.37594604492188,1.0099945068359375,84.73999786376953,83.6500015258789,84.31999969482422,45548000,0.012006022453601162
2015-04-23,82.1626205444336,-2.2199935913085938,85.58999633789062,82.41000366210938,84.0999984741211,73728100,-0.02658194801504088
2015-04-24,81.2852554321289,-0.8800048828125,82.94000244140625,81.4800033569336,82.7699966430664,29660400,-0.010735797510594836
2015-04-27,81.66412353515625,0.3800048828125,82.93000030517578,81.62999725341797,81.87000274658203,25446000,0.0046500925340726695
2015-04-28,80.43781280517578,-1.2300033569335938,81.9000015258789,80.2300033569336,81.83000183105469,23775300,-0.015130411367894503
2015-04-29,80.22844696044922,-0.20999908447265625,81.38999938964844,79.5199966430664,80.01000213623047,26430300,-0.002606257540847423
2015-04-30,78.53353881835938,-1.7000045776367188,80.95999908447266,78.31999969482422,80.01000213623047,28999000,-0.021352288229381955
2015-05-01,78.75288391113281,0.220001220703125,79.76000213623047,78.11000061035156,79.23999786376953,24136400,0.0027890640336849515
2015-05-04,78.57342529296875,-0.18000030517578125,79.69000244140625,78.62999725341797,79.33000183105469,14692000,-0.002281373744835946
2015-05-05,77.32717895507812,-1.25,78.80000305175781,77.22000122070312,78.55000305175781,22311300,-0.0159880624903721
2015-05-06,77.86554718017578,0.5400009155273438,78.80999755859375,77.05000305175781,77.97000122070312,28663000,0.006938238411334119
2015-05-07,78.19456481933594,0.3300018310546875,78.94000244140625,77.55999755859375,78.0,19749400,0.00421647380749679
2015-05-08,78.27432250976562,0.0800018310546875,79.2300033569336,78.02999877929688,79.0999984741211,19943600,0.0010195213041894746
2015-05-11,77.77583312988281,-0.5,79.02999877929688,77.93000030517578,78.4800033569336,18874100,-0.0063889814355437835
2015-05-12,77.22747802734375,-0.5500030517578125,77.88999938964844,76.79000091552734,77.87000274658203,21285300,-0.007075388717030506
2015-05-13,78.20453643798828,0.9800033569335938,78.52999877929688,77.6500015258789,77.72000122070312,21512300,0.012572370185401027
2015-05-14,81.12574005126953,2.9300003051757812,81.8499984741211,78.66999816894531,78.94000244140625,49438000,0.036672656010148685
2015-05-15,80.17859649658203,-0.9500045776367188,81.5199966430664,80.18000030517578,81.41000366210938,27069900,-0.011743809762320367
2015-05-18,80.63720703125,0.45999908447265625,81.37999725341797,80.2300033569336,80.33000183105469,21613700,0.005703662053006653
2015-05-19,80.3879623413086,-0.25,81.69000244140625,80.55000305175781,81.25,17955400,-0.0030957861205767045
2015-05-20,80.30821228027344,-0.07999420166015625,81.0999984741211,79.45999908447266,80.47000122070312,23056900,-0.0009926071234236389
2015-05-21,80.23841094970703,-0.06999969482421875,80.91999816894531,80.08000183105469,80.19000244140625,13402700,-0.0008693994466559829
2015-05-22,80.29823303222656,0.05999755859375,81.30999755859375,80.25,80.3499984741211,19567900,0.000745218727840502
2015-05-26,79.09186553955078,-1.2099990844726562,80.5999984741211,79.08000183105469,80.43000030517578,16321300,-0.015137576395267693
2015-05-27,80.30821228027344,1.220001220703125,80.66000366210938,79.43000030517578,79.5999984741211,14160900,0.015261757114083174
2015-05-28,79.9094009399414,-0.40000152587890625,81.06999969482422,80.0,80.25,11982000,-0.004978249416133451
2015-05-29,78.95228576660156,-0.9599990844726562,80.06999969482422,78.87999725341797,79.94999694824219,16134600,-0.012049839041302413
2015-06-01,80.04898834228516,1.0999984741210938,80.37999725341797,78.66000366210938,79.30000305175781,18119000,0.013795032547299968
2015-06-02,80.19853210449219,0.15000152587890625,81.3499984741211,79.55999755859375,79.76000213623047,18923300,0.0018665036557505843
2015-06-03,82.19253540039062,2.0,82.52999877929688,81.25,81.3499984741211,31775000,0.02455919038149812
2015-06-04,81.80370330810547,-0.3899993896484375,82.94999694824219,81.51000213623047,82.13999938964844,20863900,-0.0047419309066194515
2015-06-05,81.89342498779297,0.089996337890625,82.45999908447266,81.51000213623047,81.87000274658203,16143100,0.0010962463678083623
2015-06-08,80.42784118652344,-1.470001220703125,82.0,80.12999725341797,81.81999969482422,16915500,-0.018058364846991637
2015-06-09,80.42784118652344,0.0,81.19000244140625,79.31999969482422,80.5999984741211,16497500,0.0
2015-06-10,81.91337585449219,1.4900054931640625,82.5999984741211,80.80999755859375,80.83000183105469,21531200,0.01830187394240479
2015-06-11,81.58435821533203,-0.3300018310546875,82.9000015258789,81.36000061035156,82.30999755859375,18656800,-0.0040246632775851054
2015-06-12,81.2852554321289,-0.3000030517578125,82.08999633789062,81.19999694824219,81.37000274658203,11417900,-0.0036729112132372066
2015-06-15,80.46772003173828,-0.8199996948242188,80.93000030517578,80.06999969482422,80.55000305175781,18805100,-0.010108563709516183
2015-06-16,80.8166732788086,0.34999847412109375,81.51000213623047,80.44999694824219,80.81999969482422,13693700,0.004327119088792131
2015-06-17,81.54448699951172,0.7300033569335938,82.22000122070312,81.33999633789062,81.76000213623047,18350300,0.008965406858862934
2015-06-18,82.66111755371094,1.1200027465820312,83.19000244140625,81.56999969482422,81.63999938964844,26782600,0.013600728357303637
2015-06-19,82.26232147216797,-0.40000152587890625,82.9800033569336,82.12000274658203,82.83000183105469,23353200,-0.004836202291004454
2015-06-22,84.48562622070312,2.2299957275390625,84.97000122070312,83.30999755859375,83.41000366210938,29383100,0.026668195982362697
2015-06-23,87.61619567871094,3.1399993896484375,87.97000122070312,84.76000213623047,84.95999908447266,50667900,0.03638449627345253
2015-06-24,88.59325408935547,0.9800033569335938,89.25,87.44999694824219,87.66000366210938,41370200,0.01108988811381817
2015-06-25,87.71589660644531,-0.8799972534179688,89.4000015258789,87.83999633789062,89.26000213623047,27302000,-0.009952550300232232
2015-06-26,87.74581146240234,0.029998779296875,88.33999633789062,86.83000183105469,88.12000274658203,38214600,0.0003409145820905124
2015-06-29,85.54244232177734,-2.2099990844726562,87.5,85.7300033569336,86.61000061035156,35957900,-0.025431426596118634
2015-06-30,85.51252746582031,-0.03000640869140625,86.69999694824219,85.56999969482422,86.5999984741211,23016500,-0.00034978619864567406
